student_id,student_name,age,email,gpa,Difficulty_level,recommended_courses,Course_Subject,College_Name_CIT,College_Name_Crescent,College_Name_Meenakshi,College_Name_Rajalakshmi,College_Name_SIET,College_Name_SRM,course_popularity
235,Oliy Danne,0.0,odanne6i@liveinternet.ru,0.6,1,Front end Development,Cloud Computing,False,False,False,True,False,False,126
236,Sampson Guiu,1.0,sguiu6j@hatena.ne.jp,0.2333333333333334,2,Front end Development,Cloud Computing,False,False,False,False,True,False,126
237,Rodolph Mettrick,0.0,rmettrick6k@facebook.com,0.3833333333333332,1,AWS,Cloud Computing,False,False,True,False,False,False,136
238,Lorianne Wickman,0.33333333333333304,lwickman6l@noaa.gov,0.21666666666666667,2,Backend Development,Data Science,False,False,True,False,False,False,117
239,Delia Cardiff,0.33333333333333304,dcardiff6m@ca.gov,0.9,2,Front end Development,Data Science,True,False,False,False,False,False,126
240,Leta Goadby,0.6666666666666661,lgoadby6n@pagesperso-orange.fr,0.6999999999999998,0,Front end Development,Cloud Computing,False,True,False,False,False,False,126
241,Val Moylane,1.0,vmoylane6o@harvard.edu,0.8666666666666666,2,AWS,Web Development,True,False,False,False,False,False,136
242,Benny Hefferon,0.6666666666666661,bhefferon6p@hubpages.com,0.41666666666666663,0,Machine Learning,Data Science,False,False,False,True,False,False,126
243,Twila Omand,0.0,tomand6q@gov.uk,0.18333333333333324,1,SQL,Cloud Computing,False,False,False,False,False,True,130
244,Anson Curcher,0.33333333333333304,acurcher6r@wordpress.com,0.8000000000000002,1,SQL,Web Development,False,False,False,True,False,False,130
245,Almire Geydon,0.6666666666666661,ageydon6s@toplist.cz,0.18333333333333324,1,Machine Learning,Cloud Computing,False,False,False,False,False,True,126
246,Loretta Arnholtz,0.33333333333333304,larnholtz6t@google.nl,0.6666666666666666,1,SQL,Cloud Computing,False,False,False,False,False,True,130
247,Karly Southby,0.0,ksouthby6u@house.gov,0.45000000000000007,1,Deep Learning,Cloud Computing,False,False,False,False,False,True,101
248,Leone Schruyers,0.6666666666666661,lschruyers6v@merriam-webster.com,0.6666666666666666,0,Big Data Analytics,Web Development,False,True,False,False,False,False,138
251,Jessamyn MacCall,0.33333333333333304,jmaccall6y@loc.gov,0.4833333333333333,1,Deep Learning,Web Development,False,False,True,False,False,False,101
252,Lisbeth Haselwood,0.33333333333333304,lhaselwood6z@yolasite.com,0.8166666666666668,1,Machine Learning,Data Science,False,False,False,True,False,False,126
253,Sherlock Clipsham,0.0,sclipsham70@economist.com,0.8666666666666666,0,Deep Learning,Data Science,False,False,False,False,False,True,101
254,Maurine Follen,0.33333333333333304,mfollen71@jimdo.com,0.033333333333333326,1,Backend Development,Data Science,False,False,True,False,False,False,117
255,Chad Fosten,1.0,cfosten72@delicious.com,0.2833333333333333,1,Machine Learning,Cloud Computing,False,False,False,False,False,True,126
256,Lita Commins,0.0,lcommins73@accuweather.com,0.04999999999999993,1,AWS,Data Science,False,False,False,True,False,False,136
257,Ursola Fladgate,0.0,ufladgate74@zimbio.com,0.15000000000000002,2,SQL,Data Science,False,True,False,False,False,False,130
258,Edmund Worlock,1.0,eworlock75@constantcontact.com,0.35,1,Backend Development,Data Science,False,False,True,False,False,False,117
259,Eadith Jelphs,0.33333333333333304,ejelphs76@boston.com,0.04999999999999993,1,Machine Learning,Web Development,False,False,False,False,True,False,126
260,Cathrin Scading,0.33333333333333304,cscading77@miitbeian.gov.cn,0.06666666666666676,1,SQL,Web Development,False,False,False,False,True,False,130
261,Rogerio Corrett,0.0,rcorrett78@ibm.com,0.5833333333333334,2,Deep Learning,Web Development,False,True,False,False,False,False,101
262,Hale Wheadon,1.0,hwheadon79@myspace.com,0.8333333333333334,1,SQL,Data Science,False,False,True,False,False,False,130
263,Harmonia Cloutt,0.6666666666666661,hcloutt7a@slideshare.net,0.2333333333333334,2,Backend Development,Web Development,False,False,False,False,False,True,117
264,Ysabel Dalziel,0.0,ydalziel7b@usa.gov,0.5166666666666665,1,Front end Development,Data Science,False,False,False,True,False,False,126
265,Gleda Swadlen,0.33333333333333304,gswadlen7c@timesonline.co.uk,0.016666666666666607,1,Deep Learning,Cloud Computing,True,False,False,False,False,False,101
266,Sheelah Chitham,0.33333333333333304,schitham7d@nydailynews.com,0.20000000000000007,1,Machine Learning,Cloud Computing,False,False,False,True,False,False,126
267,Elizabet Sebyer,0.6666666666666661,esebyer7e@sina.com.cn,0.31666666666666676,2,Front end Development,Web Development,False,True,False,False,False,False,126
268,Torrie Telfer,1.0,ttelfer7f@dyndns.org,0.033333333333333326,0,Big Data Analytics,Cloud Computing,False,False,False,False,False,True,138
269,Pincas Astles,0.6666666666666661,pastles7g@techcrunch.com,0.4833333333333333,2,Machine Learning,Data Science,False,False,False,False,False,True,126
270,Lorelle Spikeings,1.0,lspikeings7h@harvard.edu,0.4999999999999999,1,Deep Learning,Cloud Computing,False,False,True,False,False,False,101
271,Lennard Glanert,0.33333333333333304,lglanert7i@blogs.com,0.6,2,SQL,Data Science,False,True,False,False,False,False,130
272,Corly Getten,0.33333333333333304,cgetten7j@oracle.com,0.3666666666666666,1,Front end Development,Web Development,False,True,False,False,False,False,126
273,Wesley Kording,0.6666666666666661,wkording7k@histats.com,0.6166666666666666,0,Deep Learning,Data Science,True,False,False,False,False,False,101
274,Georgi Brotherhed,0.0,gbrotherhed7l@t.co,0.33333333333333337,1,AWS,Web Development,False,False,False,True,False,False,136
275,Bil Marien,0.6666666666666661,bmarien7m@arstechnica.com,0.4999999999999999,2,Machine Learning,Data Science,False,False,False,True,False,False,126
276,Kerstin Fudger,0.6666666666666661,kfudger7n@technorati.com,0.6333333333333332,1,Machine Learning,Web Development,False,False,False,False,True,False,126
277,Ladonna Panter,1.0,lpanter7o@youtu.be,0.18333333333333324,1,Machine Learning,Cloud Computing,False,False,False,False,False,True,126
278,Reilly Lumsdon,0.33333333333333304,rlumsdon7p@wordpress.org,0.4666666666666667,0,Front end Development,Cloud Computing,True,False,False,False,False,False,126
279,Melvyn Stebbin,1.0,mstebbin7q@networkadvertising.org,0.41666666666666663,1,Backend Development,Web Development,False,False,False,False,False,True,117
280,Felicia Henstridge,0.6666666666666661,fhenstridge7r@qq.com,0.1166666666666667,1,Big Data Analytics,Cloud Computing,False,False,True,False,False,False,138
281,Harman Oager,1.0,hoager7s@examiner.com,0.8333333333333334,1,SQL,Web Development,False,False,False,False,False,True,130
282,Harbert Woodruffe,0.33333333333333304,hwoodruffe7t@kickstarter.com,0.33333333333333337,1,AWS,Web Development,True,False,False,False,False,False,136
283,Kristofer Tebbett,0.0,ktebbett7u@google.cn,0.5333333333333333,1,Deep Learning,Cloud Computing,False,False,False,False,True,False,101
284,Micheil Heijne,0.0,mheijne7v@tmall.com,0.1333333333333333,2,Machine Learning,Web Development,False,False,True,False,False,False,126
285,Mandy Shilston,0.6666666666666661,mshilston7w@hc360.com,0.08333333333333337,1,Machine Learning,Web Development,False,False,False,True,False,False,126
286,Delila Brangan,1.0,dbrangan7x@npr.org,0.016666666666666607,2,Big Data Analytics,Web Development,True,False,False,False,False,False,138
287,Ray Simeone,0.0,rsimeone7y@networkadvertising.org,0.7666666666666665,0,Deep Learning,Data Science,False,False,False,False,True,False,101
288,Maryanna Furmonger,1.0,mfurmonger7z@ebay.co.uk,0.9666666666666667,2,Big Data Analytics,Web Development,False,False,False,False,True,False,138
290,Arabele Navarijo,0.0,anavarijo81@goo.ne.jp,0.6166666666666666,1,SQL,Cloud Computing,False,False,False,False,False,True,130
291,Christyna Coventry,0.33333333333333304,ccoventry82@youtube.com,0.4999999999999999,2,AWS,Web Development,False,False,False,True,False,False,136
292,Odille Gresley,0.6666666666666661,ogresley83@unesco.org,0.6666666666666666,0,Machine Learning,Cloud Computing,True,False,False,False,False,False,126
293,Haslett Stockey,0.33333333333333304,hstockey84@nymag.com,0.85,1,Deep Learning,Cloud Computing,False,False,True,False,False,False,101
295,Olly Abrahmovici,0.33333333333333304,oabrahmovici86@moonfruit.com,0.7666666666666665,1,Front end Development,Web Development,False,True,False,False,False,False,126
296,Boote Limrick,0.0,blimrick87@over-blog.com,0.7333333333333333,1,Big Data Analytics,Data Science,False,True,False,False,False,False,138
297,Damon Cudby,1.0,dcudby88@furl.net,0.85,1,Front end Development,Cloud Computing,False,False,True,False,False,False,126
298,Sharon Cyseley,0.6666666666666661,scyseley89@surveymonkey.com,0.18333333333333324,0,Machine Learning,Cloud Computing,True,False,False,False,False,False,126
299,Mitchel Crippill,0.33333333333333304,mcrippill8a@drupal.org,0.8833333333333334,2,SQL,Web Development,False,False,True,False,False,False,130
301,Elizabet MacDougal,0.33333333333333304,emacdougal8c@newsvine.com,0.04999999999999993,1,Backend Development,Data Science,False,False,False,False,False,True,117
302,Kip Menlow,0.0,kmenlow8d@skype.com,0.29999999999999993,2,Big Data Analytics,Data Science,False,False,False,True,False,False,138
303,Barth Ingle,0.6666666666666661,bingle8e@networkadvertising.org,0.7499999999999999,2,SQL,Cloud Computing,False,False,False,True,False,False,130
304,Nelle Bromell,0.0,nbromell8f@addthis.com,0.7333333333333333,1,Backend Development,Data Science,False,False,False,True,False,False,117
305,Vicki Scoles,0.33333333333333304,vscoles8g@imgur.com,0.9166666666666666,1,Big Data Analytics,Data Science,False,True,False,False,False,False,138
306,Chen Radolf,0.0,cradolf8h@google.de,0.7166666666666667,0,Deep Learning,Data Science,False,False,False,False,True,False,101
307,Will Whitmore,1.0,wwhitmore8i@usatoday.com,0.9499999999999998,1,Deep Learning,Web Development,False,False,True,False,False,False,101
308,Helene Pannaman,1.0,hpannaman8j@sakura.ne.jp,0.9,0,SQL,Cloud Computing,False,False,False,True,False,False,130
309,Carlye Trinke,0.0,ctrinke8k@github.com,0.9499999999999998,1,Backend Development,Web Development,False,False,False,False,True,False,117
310,Hailey Antram,0.0,hantram8l@constantcontact.com,0.09999999999999998,1,Big Data Analytics,Data Science,False,False,False,False,False,True,138
311,Gabriello Mackneis,1.0,gmackneis8m@list-manage.com,0.09999999999999998,0,Front end Development,Web Development,False,False,True,False,False,False,126
312,Cleo Hritzko,0.0,chritzko8n@nsw.gov.au,0.6333333333333332,1,SQL,Web Development,False,False,False,False,True,False,130
313,Cal Fuentez,0.33333333333333304,cfuentez8o@forbes.com,0.21666666666666667,1,Front end Development,Data Science,True,False,False,False,False,False,126
314,Peterus Mathan,0.33333333333333304,pmathan8p@harvard.edu,0.9333333333333332,0,Deep Learning,Web Development,True,False,False,False,False,False,101
315,Francisca MacElharge,0.33333333333333304,fmacelharge8q@issuu.com,0.6333333333333332,2,Machine Learning,Cloud Computing,False,False,False,False,True,False,126
316,Wanids Ingamells,0.0,wingamells8r@ucoz.ru,0.8666666666666666,0,SQL,Cloud Computing,False,False,False,False,False,True,130
317,Puff Conant,0.6666666666666661,pconant8s@theglobeandmail.com,0.21666666666666667,1,AWS,Cloud Computing,False,False,False,True,False,False,136
318,Alick Joblin,0.0,ajoblin8t@squidoo.com,0.43333333333333324,1,Deep Learning,Data Science,False,False,True,False,False,False,101
319,Humberto Eicheler,0.33333333333333304,heicheler8u@ezinearticles.com,0.3666666666666666,1,Big Data Analytics,Cloud Computing,False,False,False,False,False,True,138
320,Edward Myrtle,0.6666666666666661,emyrtle8v@wiley.com,0.4,0,Front end Development,Cloud Computing,False,True,False,False,False,False,126
321,Lorrie Craw,0.33333333333333304,lcraw8w@webs.com,0.1166666666666667,0,Front end Development,Data Science,False,False,False,False,False,True,126
322,Sheila MacComiskey,0.0,smaccomiskey8x@wsj.com,0.5333333333333333,0,Backend Development,Web Development,True,False,False,False,False,False,117
324,Norbert Danton,0.0,ndanton8z@booking.com,0.8666666666666666,1,AWS,Web Development,False,False,True,False,False,False,136
325,Carly Rodman,0.0,crodman90@pbs.org,0.6833333333333332,1,AWS,Data Science,False,False,False,False,True,False,136
326,Robinia Brunstan,0.6666666666666661,rbrunstan91@moonfruit.com,0.29999999999999993,0,Deep Learning,Web Development,False,True,False,False,False,False,101
329,Sibbie Ogger,0.33333333333333304,sogger94@who.int,0.06666666666666676,2,Backend Development,Data Science,False,False,True,False,False,False,117
330,Edi Ganderton,0.6666666666666661,eganderton95@dagondesign.com,0.5166666666666665,0,Front end Development,Web Development,False,False,True,False,False,False,126
331,Aubree McCafferty,0.6666666666666661,amccafferty96@ft.com,0.1166666666666667,1,SQL,Web Development,False,False,True,False,False,False,130
332,Patsy Gaskill,0.6666666666666661,pgaskill97@dmoz.org,0.04999999999999993,0,Big Data Analytics,Web Development,False,False,True,False,False,False,138
333,Yuma Kensley,1.0,ykensley98@soup.io,0.5166666666666665,1,AWS,Cloud Computing,False,True,False,False,False,False,136
334,Kele Rushmare,0.6666666666666661,krushmare99@si.edu,0.5833333333333334,1,Backend Development,Data Science,False,True,False,False,False,False,117
335,Farrel Conew,0.33333333333333304,fconew9a@boston.com,0.8833333333333334,1,Front end Development,Data Science,False,True,False,False,False,False,126
336,Rurik Werrilow,0.6666666666666661,rwerrilow9b@princeton.edu,0.29999999999999993,1,Front end Development,Cloud Computing,False,True,False,False,False,False,126
338,Anallese MacKereth,0.6666666666666661,amackereth9d@globo.com,0.9833333333333333,1,Machine Learning,Web Development,False,False,False,True,False,False,126
339,Hailey D'Ambrosio,0.0,hdambrosio9e@nps.gov,0.4666666666666667,2,Big Data Analytics,Web Development,False,False,False,True,False,False,138
340,Way Naldrett,0.0,wnaldrett9f@prlog.org,0.1333333333333333,1,Deep Learning,Cloud Computing,False,False,False,False,False,True,101
341,Erna Marner,0.0,emarner9g@uiuc.edu,0.4999999999999999,2,AWS,Cloud Computing,False,True,False,False,False,False,136
342,Ninette Lorinez,1.0,nlorinez9h@disqus.com,0.41666666666666663,0,Front end Development,Cloud Computing,False,False,False,False,False,True,126
343,Dorita Gytesham,0.6666666666666661,dgytesham9i@youku.com,0.5499999999999999,1,Deep Learning,Web Development,False,False,False,True,False,False,101
344,Sibylla Ommanney,0.33333333333333304,sommanney9j@live.com,0.08333333333333337,2,Big Data Analytics,Web Development,False,False,False,False,False,True,138
345,Josi Rosenqvist,1.0,jrosenqvist9k@yandex.ru,0.3666666666666666,0,AWS,Data Science,True,False,False,False,False,False,136
346,Dyana Benois,1.0,dbenois9l@ehow.com,0.65,2,Front end Development,Data Science,False,True,False,False,False,False,126
347,Percival Corris,0.33333333333333304,pcorris9m@virginia.edu,0.6,1,Big Data Analytics,Cloud Computing,False,False,False,False,True,False,138
348,Hanna Peinke,0.33333333333333304,hpeinke9n@msn.com,0.9166666666666666,2,Big Data Analytics,Web Development,True,False,False,False,False,False,138
350,Allin Pedder,1.0,apedder9p@cbsnews.com,0.09999999999999998,1,Big Data Analytics,Cloud Computing,False,False,True,False,False,False,138
351,Tiffie MacMychem,1.0,tmacmychem9q@vkontakte.ru,0.9499999999999998,2,Big Data Analytics,Web Development,False,False,False,True,False,False,138
352,Nedda Bassingham,0.6666666666666661,nbassingham9r@linkedin.com,0.6333333333333332,1,Backend Development,Web Development,False,False,False,False,False,True,117
354,Nicki Tighe,0.6666666666666661,ntighe9t@google.de,0.06666666666666676,1,Big Data Analytics,Cloud Computing,False,True,False,False,False,False,138
355,Derwin Nelhams,0.33333333333333304,dnelhams9u@nbcnews.com,0.04999999999999993,2,SQL,Web Development,False,False,False,False,False,True,130
356,Xavier Goodburn,0.33333333333333304,xgoodburn9v@senate.gov,0.5166666666666665,1,Machine Learning,Data Science,False,False,False,True,False,False,126
358,Starlene Hartas,0.6666666666666661,shartas9x@google.es,0.5833333333333334,1,AWS,Cloud Computing,False,False,True,False,False,False,136
360,Hobard Bromet,1.0,hbromet9z@youku.com,0.5166666666666665,2,Deep Learning,Data Science,False,False,False,False,False,True,101
361,Chloe Lavalle,0.6666666666666661,clavallea0@bbb.org,0.29999999999999993,1,SQL,Web Development,False,False,False,False,True,False,130
362,Natalina Trench,1.0,ntrencha1@bloglines.com,0.3833333333333332,1,Backend Development,Data Science,False,False,False,True,False,False,117
363,Rita Maskall,0.33333333333333304,rmaskalla2@ebay.co.uk,0.9499999999999998,2,Backend Development,Cloud Computing,False,False,False,False,True,False,117
364,Bryan Littlekit,0.0,blittlekita3@dyndns.org,0.6999999999999998,1,AWS,Cloud Computing,False,False,False,True,False,False,136
365,Zora Geraldini,1.0,zgeraldinia4@t-online.de,0.41666666666666663,1,SQL,Web Development,True,False,False,False,False,False,130
366,Elwira Toombes,0.33333333333333304,etoombesa5@pagesperso-orange.fr,0.6666666666666666,1,Deep Learning,Cloud Computing,False,True,False,False,False,False,101
367,Rees Mackerness,0.0,rmackernessa6@examiner.com,0.8166666666666668,1,Front end Development,Web Development,False,False,False,False,False,True,126
369,Holly-anne Fathers,0.6666666666666661,hfathersa8@earthlink.net,0.9999999999999999,2,Machine Learning,Web Development,False,False,True,False,False,False,126
370,Ethelind Element,0.33333333333333304,eelementa9@github.io,0.9499999999999998,2,Front end Development,Cloud Computing,False,False,False,True,False,False,126
371,Keslie Whenham,0.33333333333333304,kwhenhamaa@mit.edu,0.18333333333333324,1,SQL,Cloud Computing,False,False,True,False,False,False,130
372,Gallard Martignon,0.6666666666666661,gmartignonab@va.gov,0.1166666666666667,1,Front end Development,Cloud Computing,False,False,True,False,False,False,126
374,Bord Geill,0.33333333333333304,bgeillad@ucoz.com,0.6999999999999998,2,Machine Learning,Cloud Computing,False,False,False,False,False,True,126
375,Briggs Ollin,0.0,bollinae@japanpost.jp,0.9666666666666667,1,SQL,Web Development,False,True,False,False,False,False,130
376,Pancho Beedie,0.0,pbeedieaf@dell.com,0.4,1,Big Data Analytics,Data Science,True,False,False,False,False,False,138
377,Siouxie Try,0.6666666666666661,stryag@harvard.edu,0.033333333333333326,1,Machine Learning,Cloud Computing,False,False,True,False,False,False,126
378,Pascale Reisin,1.0,preisinah@desdev.cn,0.6,1,Machine Learning,Cloud Computing,False,True,False,False,False,False,126
379,Dorree Brendish,0.33333333333333304,dbrendishai@sitemeter.com,0.85,1,Big Data Analytics,Data Science,False,False,False,True,False,False,138
380,Anastassia Tant,0.6666666666666661,atantaj@toplist.cz,0.9333333333333332,0,AWS,Cloud Computing,False,True,False,False,False,False,136
381,Obed Lushey,0.6666666666666661,olusheyak@arstechnica.com,0.7166666666666667,1,Backend Development,Web Development,False,True,False,False,False,False,117
382,Lenci Free,1.0,lfreeal@cnet.com,0.09999999999999998,2,Machine Learning,Cloud Computing,True,False,False,False,False,False,126
384,Jandy Duggleby,0.0,jdugglebyan@prnewswire.com,0.6333333333333332,0,SQL,Data Science,False,False,False,False,True,False,130
385,Minor Ornells,0.0,mornellsao@cdbaby.com,0.41666666666666663,1,Front end Development,Web Development,False,False,False,False,True,False,126
386,Doralynne Lefwich,0.6666666666666661,dlefwichap@statcounter.com,0.7666666666666665,2,Backend Development,Data Science,False,False,False,False,True,False,117
387,Alvera O'Daly,0.33333333333333304,aodalyaq@cornell.edu,0.31666666666666676,1,Deep Learning,Data Science,False,False,False,False,True,False,101
388,Andrew Clayworth,0.33333333333333304,aclayworthar@nydailynews.com,0.65,1,AWS,Cloud Computing,False,False,False,True,False,False,136
389,Dianemarie Fogel,0.33333333333333304,dfogelas@blogspot.com,0.4,1,Backend Development,Web Development,False,False,False,False,False,True,117
390,Estelle Cordeau,0.0,ecordeauat@alibaba.com,0.85,1,SQL,Cloud Computing,True,False,False,False,False,False,130
391,Chic Kesteven,1.0,ckestevenau@ucoz.com,0.7166666666666667,1,Front end Development,Cloud Computing,True,False,False,False,False,False,126
392,Jacques Fawlkes,0.6666666666666661,jfawlkesav@exblog.jp,0.09999999999999998,2,Backend Development,Data Science,True,False,False,False,False,False,117
394,Katrina Stealy,0.0,kstealyax@state.gov,0.4999999999999999,2,Backend Development,Cloud Computing,False,False,True,False,False,False,117
395,Jean Kindell,0.0,jkindellay@yahoo.com,0.5666666666666668,1,Front end Development,Data Science,False,False,False,False,False,True,126
396,Kevina Durie,1.0,kdurieaz@ftc.gov,0.033333333333333326,2,Big Data Analytics,Cloud Computing,False,False,False,True,False,False,138
397,Corena Bowkett,1.0,cbowkettb0@tiny.cc,0.16666666666666663,2,Front end Development,Web Development,False,False,True,False,False,False,126
398,Nicholle Sellar,0.6666666666666661,nsellarb1@sitemeter.com,0.7166666666666667,0,SQL,Data Science,False,True,False,False,False,False,130
399,Grayce Lathleiffure,0.6666666666666661,glathleiffureb2@patch.com,0.85,2,SQL,Data Science,False,False,False,True,False,False,130
400,Hogan Brunn,0.0,hbrunnb3@google.com.hk,0.65,1,SQL,Cloud Computing,True,False,False,False,False,False,130
401,Adoree Trounson,0.0,atrounsonb4@histats.com,0.5166666666666665,1,AWS,Web Development,False,False,False,False,False,True,136
403,Darsie Frigout,0.33333333333333304,dfrigoutb6@1688.com,0.9999999999999999,1,Big Data Analytics,Data Science,False,False,False,True,False,False,138
404,Joni Balk,0.0,jbalkb7@google.it,0.8000000000000002,1,Machine Learning,Data Science,False,False,False,False,False,True,126
405,Chelsy Mellers,0.0,cmellersb8@google.com,0.8666666666666666,2,Backend Development,Web Development,False,False,False,True,False,False,117
406,Saxe Gervaise,1.0,sgervaiseb9@ucoz.ru,0.21666666666666667,1,Machine Learning,Data Science,False,True,False,False,False,False,126
407,Moritz Whear,0.0,mwhearba@nymag.com,0.35,1,Deep Learning,Web Development,False,False,True,False,False,False,101
408,Mariette D'eath,0.33333333333333304,mdeathbb@ezinearticles.com,0.7499999999999999,2,Big Data Analytics,Data Science,False,False,True,False,False,False,138
409,Patrizio Blackborough,0.6666666666666661,pblackboroughbc@cbslocal.com,0.5833333333333334,1,Backend Development,Web Development,False,False,False,False,True,False,117
410,Klarika Thirkettle,1.0,kthirkettlebd@wsj.com,0.4,1,AWS,Web Development,False,True,False,False,False,False,136
411,Nona Dupree,0.6666666666666661,ndupreebe@naver.com,0.016666666666666607,2,Deep Learning,Web Development,False,False,False,False,False,True,101
412,Bram Scawen,0.0,bscawenbf@mit.edu,0.43333333333333324,1,SQL,Data Science,False,False,True,False,False,False,130
413,Deidre Beardsley,0.0,dbeardsleybg@seesaa.net,0.41666666666666663,1,SQL,Data Science,True,False,False,False,False,False,130
414,Karney Birnie,0.33333333333333304,kbirniebh@cnn.com,0.06666666666666676,2,Big Data Analytics,Web Development,False,True,False,False,False,False,138
415,Kaylee Yea,0.6666666666666661,kyeabi@irs.gov,0.09999999999999998,1,Machine Learning,Cloud Computing,False,False,False,False,True,False,126
416,Marvin Buss,0.33333333333333304,mbussbj@goodreads.com,0.2833333333333333,2,Big Data Analytics,Data Science,False,False,False,False,True,False,138
417,Piper Flanaghan,0.6666666666666661,pflanaghanbk@acquirethisname.com,0.09999999999999998,1,Front end Development,Cloud Computing,False,True,False,False,False,False,126
418,Aurelie McPhelimy,1.0,amcphelimybl@unblog.fr,0.5833333333333334,1,Deep Learning,Web Development,True,False,False,False,False,False,101
419,Rickie Udie,1.0,rudiebm@a8.net,0.31666666666666676,1,SQL,Data Science,False,False,False,False,True,False,130
420,Hunt Kindread,0.0,hkindreadbn@netlog.com,0.25,1,Backend Development,Cloud Computing,False,False,True,False,False,False,117
421,Doy Maraga,0.33333333333333304,dmaragabo@eventbrite.com,0.2666666666666666,1,Deep Learning,Data Science,False,False,True,False,False,False,101
422,Brina Feeny,1.0,bfeenybp@addtoany.com,0.6833333333333332,2,Front end Development,Data Science,True,False,False,False,False,False,126
423,Aharon Puckey,0.6666666666666661,apuckeybq@mapy.cz,0.6,1,Deep Learning,Cloud Computing,False,False,False,False,False,True,101
424,Simeon Beckensall,1.0,sbeckensallbr@bloomberg.com,0.3833333333333332,1,Backend Development,Data Science,False,True,False,False,False,False,117
426,Hymie Hun,1.0,hhunbt@thetimes.co.uk,0.16666666666666663,1,Machine Learning,Cloud Computing,False,False,True,False,False,False,126
427,Bernhard Van Merwe,0.6666666666666661,bvanbu@hibu.com,0.7333333333333333,1,Machine Learning,Web Development,False,False,False,True,False,False,126
429,Valeria Waltho,1.0,vwalthobw@about.me,0.5499999999999999,1,Machine Learning,Cloud Computing,False,False,True,False,False,False,126
431,Kristin Wormald,0.0,kwormaldby@baidu.com,0.31666666666666676,2,Deep Learning,Data Science,False,False,False,False,False,True,101
432,Tami Margeram,0.33333333333333304,tmargerambz@vkontakte.ru,0.9166666666666666,0,Backend Development,Cloud Computing,False,False,False,False,True,False,117
433,Ximenez Wartonby,0.6666666666666661,xwartonbyc0@adobe.com,0.2833333333333333,1,Front end Development,Web Development,True,False,False,False,False,False,126
434,Griffin Handforth,0.33333333333333304,ghandforthc1@blogtalkradio.com,0.3833333333333332,1,Deep Learning,Cloud Computing,False,False,True,False,False,False,101
435,Amby Rabbatts,0.0,arabbattsc2@ft.com,0.5833333333333334,0,Front end Development,Web Development,False,False,False,False,False,True,126
436,Merralee Maguire,0.0,mmaguirec3@fc2.com,0.1166666666666667,0,Deep Learning,Data Science,False,False,False,False,True,False,101
437,Kennie Spafford,0.33333333333333304,kspaffordc4@weather.com,0.9499999999999998,1,Machine Learning,Cloud Computing,False,False,False,False,False,True,126
438,Portia Moyce,0.0,pmoycec5@yolasite.com,0.5666666666666668,1,SQL,Cloud Computing,False,True,False,False,False,False,130
439,Emmie Hinchshaw,0.6666666666666661,ehinchshawc6@webs.com,0.8333333333333334,0,Backend Development,Web Development,False,True,False,False,False,False,117
440,Nannie McNeilley,1.0,nmcneilleyc7@cnn.com,0.15000000000000002,0,AWS,Web Development,True,False,False,False,False,False,136
441,Betteanne Tibalt,0.0,btibaltc8@telegraph.co.uk,0.35,1,Backend Development,Data Science,False,True,False,False,False,False,117
442,Martino O'Siaghail,1.0,mosiaghailc9@comsenz.com,0.4833333333333333,1,Front end Development,Web Development,True,False,False,False,False,False,126
443,Kelly Jowitt,0.33333333333333304,kjowittca@latimes.com,0.5499999999999999,2,AWS,Web Development,True,False,False,False,False,False,136
445,Krystle Fancutt,0.6666666666666661,kfancuttcc@google.com.br,0.08333333333333337,0,AWS,Cloud Computing,False,False,False,True,False,False,136
446,Jakie Bellringer,1.0,jbellringercd@jigsy.com,0.3833333333333332,1,AWS,Web Development,False,True,False,False,False,False,136
447,Sonja Anglish,0.33333333333333304,sanglishce@google.de,0.8166666666666668,1,Deep Learning,Cloud Computing,False,False,False,False,False,True,101
449,Rozele Ciani,0.6666666666666661,rcianicg@exblog.jp,0.7666666666666665,1,AWS,Data Science,False,False,False,False,True,False,136
450,Vonni Lautie,0.0,vlautiech@economist.com,0.3666666666666666,1,Front end Development,Data Science,False,False,False,False,False,True,126
451,Cobb Pillman,0.0,cpillmanci@liveinternet.ru,0.6833333333333332,1,AWS,Data Science,False,True,False,False,False,False,136
452,Aguie Pinnell,0.33333333333333304,apinnellcj@timesonline.co.uk,0.8666666666666666,1,Big Data Analytics,Data Science,False,False,False,False,True,False,138
453,Emelyne Dawltrey,1.0,edawltreyck@time.com,0.7833333333333331,1,AWS,Data Science,False,False,False,True,False,False,136
454,Riobard Doohan,0.6666666666666661,rdoohancl@baidu.com,0.9333333333333332,1,Deep Learning,Web Development,False,False,False,False,False,True,101
455,Abagael Shaplin,0.33333333333333304,ashaplincm@odnoklassniki.ru,0.3833333333333332,1,Backend Development,Web Development,False,False,True,False,False,False,117
456,Brigham Daout,0.33333333333333304,bdaoutcn@instagram.com,0.29999999999999993,1,Machine Learning,Web Development,False,False,False,False,False,True,126
457,Darrelle Tartt,0.33333333333333304,dtarttco@imdb.com,0.8333333333333334,0,SQL,Cloud Computing,False,False,True,False,False,False,130
459,Ware Devigne,0.33333333333333304,wdevignecq@amazon.co.jp,0.6166666666666666,2,Deep Learning,Cloud Computing,True,False,False,False,False,False,101
460,Gwenny Bick,0.6666666666666661,gbickcr@skyrock.com,0.15000000000000002,1,Machine Learning,Web Development,False,True,False,False,False,False,126
